date;source;target
25/10/2007;CITI;BNIN
25/10/2007;GNES;MASD
03/10/2007;BMRI;ARTG
19/11/2007;NISP;BDIN
31/10/2007;CENA;BNIA
02/11/2007;PDAC;PDSU
08/11/2007;DEUT;HSBC
22/10/2007;PDAC;MUAB
13/11/2007;EKON;BUMI
17/10/2007;SUNI;HSBC
26/10/2007;AWAN;ATJS
11/10/2007;PDJG;ABNA
13/12/2007;BSMD;BMRI
12/12/2007;BBBA;PINB
31/10/2007;IBBK;BBUK
21/12/2007;CENA;ARTG
10/12/2007;SITB;MEDH
01/10/2007;MUAB;PDJM
30/10/2007;DEUT;BDIN
27/12/2007;LIPB;AWAN
26/10/2007;BICN;BDIN
02/10/2007;BOTK;HSBC
27/11/2007;BEXI;HSBC
01/10/2007;PDJT;MASD
15/11/2007;PDWR;BMRI
02/11/2007;IBBK;BBBA
05/12/2007;CITI;BMRI
30/10/2007;FUJI;LIPB
23/11/2007;HAGA;BHAG
12/12/2007;BNIA;SWBA
05/12/2007;CENA;PDKT
05/11/2007;BNIN;PDIJ
17/10/2007;PINB;BRIN
06/12/2007;LOMA;MEGA
30/10/2007;PDWR;BRIN
08/10/2007;DEUT;BDIP
08/10/2007;BMRI;BNIA
14/12/2007;TAPE;PDRI
19/12/2007;BTAN;ATJS
19/11/2007;SCBL;BNIN
05/12/2007;PDKG;BNIN
04/10/2007;BUMI;SCBL
14/12/2007;BDIN;ARTG
05/11/2007;LIPB;BUMI
02/10/2007;HRDA;BNIN
04/12/2007;BMRI;BARC
05/10/2007;PDSB;BBUK
24/10/2007;BRIN;PDIJ
08/10/2007;BNIN;PDWR
21/12/2007;BDIN;EKST
23/10/2007;DEUT;BICN
16/11/2007;IBBK;LIPB
29/11/2007;MUAB;SYBD
22/10/2007;CITI;IBBK
22/11/2007;BDKI;CITI
09/10/2007;SWBA;IDMO
26/12/2007;BRIN;CENA
06/12/2007;PDKT;PDJT
18/12/2007;ABAL;BDIN
03/10/2007;CENA;IDMO
10/12/2007;ABAL;PDJT
21/12/2007;BDIN;IDMO
20/11/2007;MASD;MEGA
06/11/2007;BHAG;BRIN
28/11/2007;BMRI;PDKB
03/12/2007;PDBK;MUAB
01/10/2007;AGTB;CICT
12/12/2007;CICT;SYBB
01/10/2007;PDYK;BNIN
08/11/2007;BNIN;BBIJ
08/11/2007;MASD;WIKE
22/10/2007;BMRI;CICT
13/11/2007;PDJT;BHAG
29/10/2007;ANTD;PDJG
15/11/2007;PDJT;CENA
10/12/2007;PDIJ;PDJT
13/11/2007;PDAC;IBBK
10/12/2007;ABAL;PDNT
30/11/2007;BRIN;BDIN
16/11/2007;PDRI;BDIN
14/12/2007;PDSU;BSMD
27/11/2007;PDJB;BTAN
26/10/2007;INDI;ATJS
05/11/2007;BBIJ;CICT
04/10/2007;SCBL;CENA
05/11/2007;CENA;HRDA
26/12/2007;BTAN;PDJB
30/11/2007;BHAG;HAGA
10/12/2007;ARTG;BMRI
13/11/2007;PDKG;IBBK
23/10/2007;JSAB;DEUT
26/11/2007;IBBK;DBSB
28/11/2007;GNES;HAGA
11/12/2007;MUAB;BRIN
09/10/2007;EKST;CENA
10/12/2007;DEUT;BBBA
10/10/2007;LIPB;CTCB
14/12/2007;MUAB;CENA
19/12/2007;VICT;LIPB
13/11/2007;KOEX;BMRI
06/12/2007;HAGA;MEGA
17/10/2007;EKST;LIPB
04/12/2007;PDJM;SYBR
09/11/2007;BBBA;CITI
03/12/2007;MEGA;BBIJ
11/12/2007;PDWR;PINB
27/12/2007;BNIN;PDJB
21/12/2007;BKKB;BBBA
26/10/2007;BBBA;ANZB
04/10/2007;ARNK;BBBA
28/12/2007;BOFA;BMRI
26/12/2007;CHAS;LIPB
06/11/2007;BICN;CENA
20/11/2007;WIKE;GNES
24/12/2007;ARNK;BNIN
17/12/2007;SCBL;SYBD
05/11/2007;HRDA;IBBK
13/11/2007;SUNI;FUJI
01/10/2007;NUPA;BBIJ
09/10/2007;PDJB;BBUK
02/11/2007;SITB;CENA
07/12/2007;AWAN;LIPB
02/11/2007;BUMI;ATJS
05/11/2007;BTAN;BRIN
12/11/2007;BBBA;CENA
29/11/2007;NISP;BTAN
02/10/2007;ATOS;HAGA
17/12/2007;PDRI;BTAN
19/11/2007;MASB;CENA
19/12/2007;BDIN;PDJM
06/12/2007;BSSP;BTAN
29/10/2007;PDJG;BNIN
22/11/2007;BDIN;SYBB
30/11/2007;CITI;PINB
26/11/2007;AWAN;RABO
20/11/2007;BRIN;BNIN
19/11/2007;MASD;MASB
07/11/2007;BBBA;BNIA
10/10/2007;PDJT;ANZB
09/10/2007;GNES;BICN
03/10/2007;MAYO;BHAG
09/11/2007;MEGA;DBSB
05/12/2007;SYWS;BRIN
02/10/2007;MEGA;PINB
01/11/2007;BHAG;CENA
14/12/2007;DBSB;LIPB
12/12/2007;DEUT;BDKI
13/11/2007;IBBK;BNIA
01/10/2007;SITB;BICN
17/12/2007;BRIN;BDIN
18/10/2007;LIPB;JSAB
13/11/2007;CENA;BSSP
04/10/2007;CITI;AEIB
14/11/2007;BICN;NISP
03/10/2007;LIPB;PDKG
22/11/2007;MAYA;NISP
06/11/2007;BNIN;BMRI
27/11/2007;BNIN;OCBC
05/10/2007;PDLP;BDIN
13/12/2007;MEEK;BBBA
08/10/2007;EKON;BOTK
13/12/2007;ABNA;CITI
10/10/2007;BIDX;BDIN
26/10/2007;BBBA;SCBL
30/10/2007;IBBK;DBSB
16/11/2007;ATJS;INPB
26/12/2007;BNIN;BNIA
13/12/2007;BNIN;HAIN
02/10/2007;BBBA;NUPA
14/11/2007;BOFA;BSSP
02/10/2007;BBIJ;PINB
17/12/2007;BNIN;PDJB
23/11/2007;BBBA;PDKS
19/11/2007;DEUT;CITI
19/11/2007;PDJT;BHAG
08/11/2007;GNES;RABO
24/12/2007;PDKS;CENA
26/12/2007;DEUT;DBSB
28/12/2007;JSAB;BCIA
12/11/2007;OCBC;LIPB
21/11/2007;BRIN;BUMI
06/11/2007;BICN;BNIN
10/12/2007;IBBK;CTCB
20/11/2007;BBBA;BDKI
22/10/2007;BNIN;DEUT
24/12/2007;ABAL;BMRI
14/11/2007;DBSB;BNPA
18/10/2007;ATJS;ATOS
04/10/2007;BNIN;ABNA
23/11/2007;IBBK;BMRI
26/12/2007;BNIN;CITI
31/10/2007;ABAL;MEGA
05/12/2007;CHAS;BNIN
22/10/2007;BNIA;CENA
01/11/2007;HNBN;SITB
12/11/2007;MUAB;BBBA
10/10/2007;HSBC;AEIB
07/12/2007;PINB;BBAI
19/11/2007;BMRI;PDKG
26/12/2007;BNIA;MEDH
23/11/2007;PDJM;BRIN
05/11/2007;LIPB;NUPA
19/12/2007;ANZB;BSMD
02/11/2007;BNIN;SYWS
19/11/2007;BICN;CTCB
26/10/2007;PDML;CENA
06/11/2007;WIKE;NISP
10/10/2007;BMRI;PDSU
10/12/2007;BNIA;SCBL
05/11/2007;RABO;BDIN
05/10/2007;BOTK;BNIA
02/11/2007;BNIA;BBBA
14/12/2007;BBBA;HSBC
28/11/2007;BTAN;NISP
31/10/2007;BBBA;BBIJ
25/10/2007;SYDI;SYAC
28/12/2007;PDKS;BRIN
21/12/2007;ABNA;BMRI
18/10/2007;BSMD;BBBA
10/12/2007;SCBL;BNIA
25/10/2007;BBUK;PDJB
22/10/2007;BTAN;BBBA
24/10/2007;ANZB;BTAN
07/11/2007;BTAN;SYBT
23/11/2007;BNIA;OCBC
11/10/2007;MUAB;BNIN
02/10/2007;PDAC;BDKI
27/12/2007;IBBK;NUPA
26/10/2007;MEDH;CITI
03/12/2007;PDWG;BTAN
18/12/2007;BBBA;CITI
26/10/2007;BOTK;SCBL
08/11/2007;BBBA;MAYA
21/12/2007;BBBA;MAYA
16/11/2007;CTCB;BPIA
17/10/2007;MAYA;IBBK
06/11/2007;ABNA;BNIA
12/11/2007;BDIN;LIPB
10/10/2007;BMRI;BDIP
11/10/2007;BBBA;PDJG
07/11/2007;DBSB;LIPB
26/10/2007;CITI;SUNI
07/12/2007;BMRI;BEXI
08/10/2007;BARC;NISP
09/11/2007;BRIN;PDJM
19/11/2007;SITB;MEDH
09/11/2007;CICT;CTCB
30/10/2007;BDIN;PDKS
27/11/2007;BBIJ;NISP
18/10/2007;BMRI;MCOR
23/10/2007;IBBK;NISP
15/11/2007;BRIN;BDIN
17/12/2007;MCOR;SITB
11/10/2007;BNIN;CHAS
07/12/2007;BRIN;CENA
27/12/2007;BDIN;HSBC
28/11/2007;EKON;MEDH
10/10/2007;BSMD;PDSB
05/11/2007;BRIN;BDIN
27/12/2007;PDNT;PDWG
16/11/2007;BDIN;NISP
22/11/2007;SWAG;VICT
23/11/2007;HSBC;LIPB
01/10/2007;BRIN;PDSU
27/11/2007;ANTD;SCBL
15/11/2007;HAIN;BNIN
23/11/2007;IBBK;MEGA
19/12/2007;ABAL;NISP
22/11/2007;SYWS;PDWG
08/10/2007;PDYK;BRIN
12/12/2007;JSAB;BDIN
21/11/2007;BNIN;ARTG
10/10/2007;BBBA;BDIN
01/11/2007;GNES;BICN
17/10/2007;CENA;BNIA
22/11/2007;ATJS;BSDR
11/10/2007;HSBC;DBSB
27/12/2007;PDKT;PINB
30/11/2007;PDJT;MEGA
14/11/2007;BBUK;SCBL
12/12/2007;BNIN;BBBA
24/10/2007;ABAL;BNIA
01/11/2007;BNIA;DEUT
11/12/2007;DEUT;CHAS
03/10/2007;BSSP;PDSB
06/12/2007;CITI;PDJG
11/12/2007;CITI;MAYA
04/10/2007;MAYA;SIHB
06/11/2007;BPIA;EKON
02/11/2007;BOTK;BDIN
21/12/2007;BOTK;SUNI
08/10/2007;BRIN;PDLP
12/12/2007;HSBC;CITI
21/11/2007;PDKS;LIPB
31/10/2007;SYKB;PDKB
20/11/2007;PDNT;ATJS
24/12/2007;BDIN;BBUK
21/12/2007;CHAS;DBSB
04/12/2007;SYAC;CENA
28/12/2007;DEUT;BICN
04/12/2007;IBBK;LIPB
13/11/2007;PDKT;BRIN
09/11/2007;HRDA;HSBC
29/11/2007;SYBR;BNIN
19/10/2007;BBIJ;BMRI
23/11/2007;CENA;PDRI
09/10/2007;INPB;BRIN
16/11/2007;BRIN;ABAL
05/11/2007;PDKB;MEGA
28/12/2007;PDIJ;BDIN
16/11/2007;BBBA;ATJS
02/11/2007;BUMI;SCBL
11/12/2007;BRIN;BMRI
20/11/2007;SYSU;BSMD
03/10/2007;NUPA;BMRI
04/10/2007;LIPB;BNIA
07/11/2007;IBBK;BTAN
19/11/2007;CITI;INPB
11/10/2007;CTCB;BNIA
13/11/2007;HSBC;IBBK
02/10/2007;MEGA;BOTK
26/12/2007;CITI;SITB
24/10/2007;BHAG;CENA
02/10/2007;SCBL;BMRI
23/11/2007;SYDK;BDKI
26/12/2007;SITB;BBIJ
23/11/2007;BMRI;ARTG
11/12/2007;BNIN;FUJI
23/10/2007;PDIJ;CENA
12/11/2007;CITI;BBAI
29/11/2007;BSSP;BBIJ
02/10/2007;BUTG;LIPB
05/10/2007;CENA;BBAI
29/10/2007;PDAC;BBBA
19/11/2007;PINB;DEUT
08/11/2007;BRIN;PDRI
24/10/2007;BICN;BBUK
17/12/2007;BSSP;CENA
13/12/2007;BBIJ;IBBK
19/10/2007;HSBC;BOTK
13/11/2007;BRIN;BSDR
31/10/2007;LIPB;BNIA
17/10/2007;BRIN;PDNT
09/11/2007;CENA;SWBA
05/10/2007;BDIN;TAPE
29/10/2007;SYWS;BRIN
18/12/2007;MAYO;BRIN
23/11/2007;HSBC;IBBK
23/11/2007;DBSB;SCBL
05/11/2007;CENA;CICT
31/10/2007;BMRI;BSMD
13/12/2007;BMRI;MASD
01/10/2007;SCBL;DEUT
13/12/2007;BMRI;PDYK
27/11/2007;CICT;HRDA
13/12/2007;BDIP;MEDH
27/12/2007;MUAB;AEIB
15/11/2007;BNIN;ABNA
05/11/2007;BOTK;FUJI
05/11/2007;BBIJ;ARTG
02/11/2007;NUPA;CENA
13/11/2007;CITI;ABNA
17/12/2007;MEGA;PINB
10/10/2007;BMRI;PDNB
10/10/2007;LIPB;VICT
28/11/2007;BDIN;BIDX
20/11/2007;BICN;BPIA
13/12/2007;BBBA;SCBL
18/12/2007;BIDX;PINB
05/11/2007;MEGA;SUNI
19/12/2007;BPIA;NISP
21/12/2007;KSEB;PDSB
26/10/2007;CITI;BDKI
15/11/2007;BBBA;IBBK
05/10/2007;VICT;SWAG
23/11/2007;MUAB;BRIN
24/10/2007;BOFA;BBBA
17/10/2007;LIPB;BBUK
28/11/2007;BBBA;MASD
19/12/2007;BBBA;BPIA
28/12/2007;ATJS;AGTB
29/10/2007;NISP;ANTD
04/10/2007;CITI;ABNA
15/11/2007;SWBA;HSBC
19/11/2007;CENA;HAGA
29/10/2007;BMRI;PDAC
04/10/2007;NISP;BICN
17/12/2007;EKON;MEDH
09/11/2007;BMRI;SCBL
11/12/2007;PDKB;BDIN
11/10/2007;SCBL;OCBC
02/11/2007;BBBA;DEUT
23/10/2007;BOTK;HSBC
03/10/2007;MUAB;BICN
05/11/2007;BHAG;NISP
10/12/2007;DBSB;DEUT
27/11/2007;DEUT;ANZB
12/11/2007;PINB;BRIN
01/10/2007;PDYK;BBIJ
23/11/2007;EKON;BOTK
05/12/2007;CTCB;HAGA
26/12/2007;BKKB;ROYB
01/10/2007;LIPB;BDIP
02/10/2007;BNIN;BRIN
26/11/2007;CHAS;BNPA
20/11/2007;BDIN;SCBL
01/10/2007;HSBC;PINB
23/10/2007;KOEX;BPIA
14/12/2007;DEUT;BNIN
02/10/2007;SCBL;MUAB
21/12/2007;CENA;PDKS
08/10/2007;BTAN;IBBK
16/11/2007;PINB;EKON
27/12/2007;IBBK;HAIN
23/10/2007;MEDH;BBBA
28/12/2007;BBUK;BBIJ
09/10/2007;ABNA;DBSB
11/10/2007;LIPB;PINB
16/11/2007;HAGA;BMRI
20/11/2007;CENA;WIKE
04/10/2007;BNIA;BBAI
10/10/2007;DEUT;SCBL
05/11/2007;BNIA;RABO
14/11/2007;MAYA;LIPB
13/12/2007;ANTD;BMRI
05/10/2007;CENA;BNIN
07/12/2007;BNIN;PDSB
31/10/2007;NISP;SDOB
14/11/2007;BDIN;HSBC
26/10/2007;PDAC;BDIN
20/11/2007;BMRI;PDJB
11/12/2007;CENA;VICT
29/11/2007;BBIJ;NUPA
19/12/2007;BRIN;PDKS
28/11/2007;DEUT;BDIN
12/11/2007;PDWR;BBUK
14/12/2007;LIPB;PDSB
06/12/2007;BBBA;PMAS
26/11/2007;BNIA;SCBL
04/10/2007;DBSB;CITI
09/10/2007;ABAL;BDIN
21/12/2007;PDSB;CITI
01/10/2007;BBBA;BMRI
24/12/2007;BNPA;BMRI
04/12/2007;BOTK;BBUK
17/10/2007;BNIA;BMRI
09/11/2007;HSBC;CHAS
19/11/2007;BDIN;WIKE
12/11/2007;CENA;AGTB
20/11/2007;CTCB;BBIJ
13/12/2007;SCBL;PDJB
26/11/2007;BDIN;KSEB
03/12/2007;FUJI;CENA
22/11/2007;PDKG;CENA
26/10/2007;LIPB;AWAN
01/10/2007;LIPB;SCBL
22/10/2007;CHAS;SCBL
08/10/2007;CENA;HMOB
08/10/2007;ATJS;MAYA
13/11/2007;BOTK;DBSB
03/12/2007;CENA;CITI
27/11/2007;AGSS;CENA
04/10/2007;BDIN;CITI
10/10/2007;BSMD;IBBK
26/11/2007;PINB;TAPE
24/10/2007;PDKB;NISP
01/11/2007;CICT;RABO
15/11/2007;CENA;BDIN
21/12/2007;BBUK;CICT
26/10/2007;GNES;BBIJ
07/12/2007;PDAC;PDBK
10/12/2007;PDAC;PDJG
22/10/2007;PDRI;PINB
29/11/2007;ABAL;SIHB
05/10/2007;ATJS;BBIJ
26/11/2007;SIHB;ABAL
04/10/2007;IBBK;ARTG
13/12/2007;BNIA;MASD
09/11/2007;DEUT;BOTK
17/10/2007;PDIJ;HSBC
06/12/2007;BDIN;ARTG
08/11/2007;ABNA;YUDB
19/10/2007;CENA;SYSS
28/12/2007;SYWS;PDKB
26/12/2007;IBBK;PDSB
20/11/2007;ABNA;CENA
12/11/2007;BUTG;BMRI
26/11/2007;IBBK;BNIN
05/12/2007;KOEX;NISP
24/12/2007;HAGA;HMOB
22/11/2007;PDKS;LIPB
04/10/2007;CENA;AWAN
03/10/2007;CITI;DBSB
09/10/2007;NISP;MASD
09/11/2007;BOFA;CITI
14/11/2007;EKON;ABNA
05/11/2007;CTCB;BMRI
05/11/2007;BRIN;BBUK
01/11/2007;BDIN;ANTD
17/10/2007;NUPA;BRIN
21/11/2007;BICN;HAGA
09/10/2007;BRIN;CHAS
08/10/2007;BBUK;BSDR
26/11/2007;HSBC;SYHS
24/12/2007;BDIN;ANZB
29/10/2007;PDKB;CENA
28/12/2007;CITI;BDIP
21/11/2007;SUNI;LIPB
14/12/2007;NISP;BICN
07/12/2007;HAGA;CICT
14/11/2007;CITI;BDIN
04/10/2007;CICT;DEUT
04/10/2007;BNIN;CNBA
17/12/2007;BRIN;CHAS
26/11/2007;EKON;SCBL
06/11/2007;BRIN;ABNA
12/11/2007;SCBL;RABO
08/10/2007;DEUT;PDJB
06/12/2007;BRIN;DBSB
07/11/2007;BDKI;PDYK
05/11/2007;BNIA;ATJS
25/10/2007;BRIN;BSSP
05/11/2007;AGTB;AWAN
20/11/2007;BDIN;BNIN
13/11/2007;MEGA;MAYA
16/11/2007;ABNA;HSBC
28/11/2007;NUPA;ABNA
06/11/2007;BBIJ;PINB
07/12/2007;BMRI;BNPA
14/12/2007;PDJB;IBBK
26/11/2007;BARC;BRIN
01/11/2007;BRIN;CTCB
29/11/2007;BTAN;BBIJ
19/10/2007;MAYA;CENA
10/10/2007;EKON;OCBC
15/11/2007;LIPB;PDJB
25/10/2007;DEUT;ABNA
13/12/2007;IBBK;ATJS
18/12/2007;CENA;IBBK
03/12/2007;BRIN;DEUT
31/10/2007;LIPB;AEIB
16/11/2007;EKON;BMRI
17/12/2007;BMRI;BNIA
15/11/2007;CITI;ANZB
07/11/2007;HSBC;DEUT
19/11/2007;LIPB;DBSB
13/11/2007;SYJB;CENA
10/12/2007;PDYK;PDJG
05/10/2007;JSAB;BDIN
22/11/2007;BNIN;JSAB
15/11/2007;BDKI;BBIJ
25/10/2007;PDLP;PINB
30/11/2007;MEGA;BMRI
22/10/2007;BRIN;CITI
30/10/2007;BDIN;HSBC
12/11/2007;BNIA;BBIJ
23/11/2007;MEEK;PINB
17/10/2007;BDIN;PDJT
09/11/2007;BNIA;AGTB
10/12/2007;BICN;AGSS
07/11/2007;HSBC;PINB
23/10/2007;BNIN;BTAN
09/10/2007;BNIN;BRIN
23/11/2007;BNIN;BRIN
29/10/2007;BNIA;SITB
09/11/2007;PDIJ;CENA
18/12/2007;BNIN;CENA
09/10/2007;NISP;BBIJ
21/12/2007;BRIN;PDSU
28/11/2007;BPIA;AEIB
24/10/2007;IBBK;AGSS
22/11/2007;BBBA;HRDA
27/11/2007;BMRI;BNIA
22/10/2007;BMRI;MASB
11/12/2007;CICT;BBIJ
21/11/2007;BNIA;BDIN
12/11/2007;HVBK;CENA
22/10/2007;MEDH;PDSB
01/10/2007;CENA;MEGA
22/11/2007;BUMI;PMAS
05/12/2007;CHAS;IBBK
18/10/2007;DBSB;BBIJ
12/12/2007;EKON;BBAI
07/12/2007;NISP;LIPB
11/12/2007;CHAS;BNIN
08/11/2007;PDSB;BSMD
25/10/2007;BICN;DEUT
03/10/2007;BDKI;BMRI
21/11/2007;INPB;BMRI
07/11/2007;BMRI;LIPB
14/12/2007;TAPE;MEGA
06/12/2007;BOTK;BMRI
22/11/2007;BDIN;MEGA
27/11/2007;BRIN;BSSP
26/12/2007;KOEX;LIPB
29/11/2007;ABNA;BSDR
05/11/2007;CENA;PDLP
21/12/2007;MEGA;ABNA
25/10/2007;GNES;IBBK
22/10/2007;AEIB;BNIA
29/11/2007;SCBL;SITB
02/11/2007;MEGA;GNES
19/12/2007;BBBA;IBBK
26/12/2007;BEXI;BNIN
04/10/2007;PDKT;BNIN
10/12/2007;BBIJ;BNIA
03/12/2007;BNIA;BMRI
07/12/2007;ABAL;BNIN
05/10/2007;PDIJ;BRIN
26/11/2007;CENA;BCIA
20/11/2007;CITI;ANTD
19/10/2007;SUNI;BOTK
09/10/2007;MEGA;MEEK
13/12/2007;BMRI;IBBK
19/11/2007;SYNA;BBBA
18/12/2007;AWAN;EKON
19/12/2007;PINB;MAYA
24/12/2007;CICT;LIPB
11/10/2007;SCBL;BDKI
03/10/2007;NUPA;FAMA
27/11/2007;VICT;LIPB
23/10/2007;BNIA;IBBK
05/12/2007;NISP;CTCB
05/12/2007;CICT;BRIN
24/10/2007;VICT;BNIA
31/10/2007;CITI;BNIN
29/11/2007;BOTK;GNES
18/12/2007;EKON;BDIN
05/10/2007;LIPB;RABO
30/11/2007;BUMI;BNIN
01/10/2007;CENA;PDNB
19/11/2007;LIPB;CENA
13/11/2007;CTCB;CITI
29/10/2007;PDIJ;BDKI
28/11/2007;PDIJ;ATJS
08/10/2007;BBIJ;DBSB
04/12/2007;RABO;BRIN
26/11/2007;CICT;MAYA
05/11/2007;HSBC;EKON
11/12/2007;BNIA;BBUK
13/12/2007;BBBA;CHAS
11/10/2007;BBBA;ABNA
22/11/2007;PINB;BSSP
03/12/2007;SCBL;HAGA
27/12/2007;MEGA;ABNA
26/12/2007;CENA;PDBK
26/11/2007;BRIN;PDJB
05/12/2007;JSAB;BRIN
13/11/2007;BBAI;CENA
30/11/2007;BBBA;BICN
10/12/2007;YUDB;CITI
25/10/2007;BICN;NISP
13/11/2007;BNIN;CENA
26/11/2007;BNIA;BBUK
14/12/2007;CTCB;GNES
06/12/2007;BRIN;BDIN
08/10/2007;PDJG;BTAN
25/10/2007;BNIN;NISP
14/12/2007;BBBA;CENA
27/12/2007;BBAI;GNES
22/11/2007;HAGA;JSAB
09/11/2007;PDNT;BMRI
07/12/2007;BRIN;BNIN
25/10/2007;LIPB;BNIA
14/11/2007;JSAB;BNIA
18/12/2007;BUMI;ATJS
21/12/2007;CENA;PDJB
19/10/2007;BNIN;IBBK
09/10/2007;CENA;BBBA
01/11/2007;HVBK;HSBC
02/10/2007;SUNI;HNBN
13/11/2007;ANZB;CITI
14/11/2007;BBBA;CITI
05/12/2007;SWBA;ATJS
28/12/2007;BBUK;IBBK
31/10/2007;ABAL;AWAN
01/10/2007;BRIN;CENA
06/12/2007;BBIJ;OCBC
09/10/2007;BBUK;PDKT
18/12/2007;CENA;PDJM
28/11/2007;TAPE;BNIA
14/11/2007;BRIN;BMRI
02/11/2007;BBBA;CENA
26/12/2007;BDIN;HAGA
21/11/2007;BDIN;PINB
28/11/2007;PDJG;BRIN
12/12/2007;MEGA;IBBK
11/10/2007;ABNA;BDIN
10/10/2007;PDRI;BTAN
29/10/2007;IBBK;BARC
28/12/2007;TAPE;CENA
28/12/2007;BNIN;CENA
19/10/2007;BOTK;EKON
05/10/2007;BMRI;MUAB
17/10/2007;NUPA;EKST
29/10/2007;IBBK;BDIN
19/12/2007;SCBL;CITI
12/12/2007;BMRI;PDIJ
23/11/2007;PDWR;BMRI
15/11/2007;PDIJ;ABAL
05/11/2007;LIPB;SCBL
19/11/2007;BRIN;BNIN
26/11/2007;PDKG;BNIN
23/11/2007;PDJT;SCBL
08/11/2007;BBIJ;NUPA
30/11/2007;PDSU;BMRI
21/12/2007;BBBA;CHAS
30/10/2007;BARC;CICT
29/11/2007;ARNK;ATJS
08/10/2007;BBUK;PDSU
08/11/2007;PDIJ;BRIN
07/12/2007;ABAL;PDYK
14/11/2007;CTCB;CHAS
21/12/2007;BRIN;CENA
06/11/2007;EKON;VICT
25/10/2007;BMRI;PDLP
04/10/2007;SUNI;CITI
16/11/2007;BBBA;BBIJ
28/12/2007;MEGA;YUDB
06/12/2007;NISP;ANTD
22/10/2007;BNIN;ARTG
26/12/2007;ABAL;PDBK
14/12/2007;BUMI;PINB
14/12/2007;PDSB;BNIN
24/12/2007;HSBC;SYHS
12/12/2007;BRIN;LIPB
10/12/2007;BNIN;EKON
28/11/2007;PDYK;BMRI
02/10/2007;BSSP;EKON
11/12/2007;BBBA;KSEI
14/11/2007;PDBK;PDJB
12/12/2007;MAYA;BDIN
06/11/2007;SCBL;ABNA
26/12/2007;BDKI;PDBK
30/10/2007;PDWU;BMRI
13/11/2007;MAYA;AGSS
29/10/2007;WIKE;BRIN
11/10/2007;HAIN;BMRI
27/12/2007;PDLP;IBBK
11/10/2007;BICN;SCBL
19/10/2007;EKON;IBBK
24/10/2007;MUAB;SCBL
14/11/2007;BNIN;CENA
02/10/2007;AEIB;BNIN
19/12/2007;BICN;ATJS
02/11/2007;BKCH;BRIN
17/10/2007;BBBA;BEXI
13/11/2007;BNIA;ARNK
23/10/2007;ATJS;EKST
30/11/2007;MEDH;CITI
03/10/2007;LIPB;GNES
30/10/2007;BRIN;PDWG
23/10/2007;EKON;MCOR
06/11/2007;BNIN;PDKT
14/12/2007;BMRI;FAMA
29/11/2007;MASD;BRIN
17/10/2007;BHAG;LIPB
18/12/2007;INDI;KSEB
21/12/2007;PDSU;BNIA
10/10/2007;DEUT;IBBK
07/12/2007;BBIJ;BNIN
05/10/2007;LIPB;CHAS
13/12/2007;BRIN;BSSP
05/11/2007;HAGA;RABO
22/10/2007;PDAC;BBUK
09/10/2007;NISP;BNIA
31/10/2007;BMRI;PINB
30/11/2007;PDWU;PINB
05/11/2007;PDWU;BDIN
20/11/2007;AGTB;BMRI
05/10/2007;ABNA;BNIA
17/10/2007;CENA;PDKB
27/11/2007;BBBA;HSBC
08/11/2007;KSEB;BNIN
02/10/2007;NISP;BBIJ
12/11/2007;PDJG;IBBK
18/10/2007;BPIA;IBBK
26/12/2007;BNIN;CICT
04/10/2007;FUJI;SCBL
19/12/2007;ABNA;PINB
11/10/2007;CITI;BBBA
28/11/2007;ATJS;NUPA
29/10/2007;BBIJ;HAGA
20/11/2007;PDWR;BMRI
28/11/2007;PDWU;BDIN
14/12/2007;CENA;BRIN
28/12/2007;FUJI;BMRI
27/12/2007;PDSB;PINB
13/12/2007;BNIA;RABO
20/11/2007;MAYA;KSEB
20/11/2007;MAYA;PMAS
13/12/2007;DEUT;JSAB
05/12/2007;BDIN;BBUK
14/11/2007;BMRI;BBIJ
23/10/2007;HSBC;BNIA
19/10/2007;BICN;LIPB
28/12/2007;ARTG;HRDA
30/11/2007;CHAS;BOTK
18/10/2007;VICT;CENA
05/10/2007;BBBA;BSSP
04/10/2007;PDRI;BTAN
17/10/2007;SWAG;BMRI
04/10/2007;GNES;MEGA
21/12/2007;BMRI;MAYO
21/11/2007;MAYA;MASD
19/12/2007;NISP;CICT
26/12/2007;SUNI;BPIA
02/11/2007;BICN;CITI
07/11/2007;PDNB;CENA
08/11/2007;BBIJ;LIPB
17/10/2007;BBBA;BBUK
07/11/2007;ATJS;BUTG
18/12/2007;BNIN;SYBR
17/12/2007;EKON;HSBC
11/10/2007;ABAL;BNIN
06/11/2007;MASD;MEDH
13/12/2007;BNIA;IBBK
14/11/2007;MASB;MAYA
28/11/2007;CENA;PDRI
11/12/2007;PINB;BBBA
25/10/2007;SUNI;NISP
28/12/2007;IBBK;CICT
15/11/2007;IDMO;IBBK
01/10/2007;BBBA;BBUK
20/11/2007;PDSU;IBBK
07/12/2007;BDIN;BUMI
11/12/2007;BNIA;CTCB
13/11/2007;ARTG;MEDH
06/11/2007;BNIN;PDIJ
15/11/2007;MEGA;CICT
24/10/2007;BNIN;MEGA
08/11/2007;BSSP;BBIJ
23/10/2007;BSMD;BDIN
09/10/2007;BBBA;HAIN
26/11/2007;ABNA;CENA
15/11/2007;ABAL;ATJS
12/11/2007;MASD;BKKB
26/11/2007;ATJS;PDJM
17/12/2007;MASB;BNIA
