date;source;target
04/12/2007;PDWR;CENA
11/10/2007;ANZB;BMRI
08/10/2007;BMRI;INPB
05/10/2007;CICT;IBBK
31/10/2007;BMRI;SUNI
09/10/2007;HRDA;BBIJ
22/11/2007;BSMD;BDIN
14/12/2007;BDIN;HSBC
23/11/2007;BNIN;PDSU
26/10/2007;BDIN;PDKT
19/10/2007;SCBL;MEGA
03/12/2007;BTAN;BOTK
08/10/2007;MUAB;BRIN
14/12/2007;BSDR;YUDB
21/11/2007;IBBK;BBUK
24/12/2007;ABNA;HVBK
23/10/2007;DEUT;ANZB
05/12/2007;BBIJ;CICT
05/12/2007;BDIN;CHAS
17/12/2007;HRDA;HAGA
20/11/2007;AGTB;SCBL
13/11/2007;BBIJ;BOTK
05/12/2007;BBBA;BARC
09/11/2007;HVBK;BMRI
17/12/2007;CENA;BUTG
06/12/2007;BMRI;ARTG
05/12/2007;AEIB;DBSB
27/12/2007;SYWS;PDSB
13/12/2007;PDKT;NISP
13/12/2007;BMRI;PDLP
15/11/2007;PINB;JSAB
10/12/2007;GNES;BNIA
08/10/2007;BRIN;PDLP
05/11/2007;BBBA;IBBK
05/12/2007;SWBA;ATJS
04/12/2007;MASB;EKON
29/11/2007;BOFA;BBBA
17/12/2007;BBBA;DEUT
21/11/2007;CENA;PDAC
26/11/2007;MASD;BDIN
17/12/2007;RABO;BBBA
09/10/2007;CHAS;CENA
31/10/2007;DBSB;CITI
12/11/2007;MEDH;PINB
01/10/2007;PDSU;BUMI
09/11/2007;BUMI;TAPE
27/11/2007;BMRI;PINB
28/11/2007;MASD;SCBL
29/10/2007;BHAG;BNIN
24/10/2007;LIPB;BDIN
19/10/2007;TAPE;CENA
28/12/2007;BTAN;MAYA
08/10/2007;HSBC;SCBL
09/11/2007;MEDH;EKON
11/12/2007;BSMD;BNIN
26/11/2007;PDLP;BDIN
04/10/2007;MUAB;BBBA
04/12/2007;ATJS;PDML
11/12/2007;LMAN;BNIN
17/10/2007;PINB;BDIN
29/11/2007;CENA;BSSP
22/10/2007;PINB;PDKS
22/10/2007;AGSS;CENA
19/12/2007;BNIN;SWAG
09/11/2007;SYBB;SYNA
11/10/2007;LIPB;BICN
14/11/2007;MEGA;NUPA
14/11/2007;CNBA;MEGA
14/11/2007;BDIN;BMRI
01/10/2007;BNIN;HVBK
06/11/2007;HSBC;SCBL
11/12/2007;BDIN;PDWU
17/10/2007;VICT;BUST
13/11/2007;MAYA;HMOB
04/10/2007;BDIN;BNPA
09/11/2007;HSBC;CENA
08/11/2007;DEUT;HAGA
19/10/2007;NISP;ABNA
03/10/2007;LIPB;BBBA
01/11/2007;BTAN;BNIN
27/12/2007;BICN;SCBL
18/10/2007;BSSP;EKST
30/10/2007;LIPB;DEUT
24/10/2007;MEDH;CITI
17/12/2007;MAYA;YUDB
25/10/2007;BNPA;BICN
26/10/2007;PDML;IBBK
13/12/2007;IDMO;BMRI
28/12/2007;BMRI;BEXI
20/11/2007;PDSU;IBBK
04/10/2007;MGAB;EKON
11/10/2007;HRDA;PINB
19/10/2007;BMRI;PDSU
17/12/2007;PINB;GNES
03/12/2007;SYWS;PDNT
02/10/2007;BICN;BBUK
01/10/2007;BRIN;BBBA
27/11/2007;BDIN;AEIB
18/10/2007;PDRI;PINB
30/11/2007;BEXI;BNIN
06/12/2007;BNIN;YUDB
30/11/2007;BRIN;CENA
19/12/2007;BHAG;CNBA
02/11/2007;BARC;BBBA
26/12/2007;CITI;BKKB
24/10/2007;FUJI;NISP
26/10/2007;MEGA;BUTG
04/10/2007;DEUT;LIPB
16/11/2007;EKON;BBBA
12/11/2007;PDKT;EKON
11/10/2007;BNIN;BBUK
14/12/2007;IDMO;PINB
18/12/2007;BDIN;ARTG
20/11/2007;IBBK;YUDB
19/12/2007;SITB;BMRI
02/11/2007;BICN;MAYA
05/10/2007;AWAN;MEDH
16/11/2007;NUPA;BDIN
26/11/2007;BPIA;BOTK
15/11/2007;AWAN;BNIA
02/10/2007;YUDB;CENA
06/12/2007;BDIN;CITI
28/12/2007;BUTG;DEUT
24/10/2007;BSMD;LIPB
14/11/2007;BBIJ;SUNI
01/11/2007;BNIA;HAGA
02/10/2007;BICN;IBBK
11/10/2007;ARTG;BSDR
22/11/2007;BNIN;CITI
27/12/2007;CHAS;BNIA
26/12/2007;LIPB;MAYA
06/12/2007;BBUK;SCBL
10/10/2007;IBBK;BICN
01/11/2007;CICT;BRIN
29/10/2007;HRDA;BNIN
03/10/2007;OCBC;CENA
17/10/2007;PDJB;BBUK
01/10/2007;MEEK;BICN
22/11/2007;CENA;ANZB
10/10/2007;AWAN;PINB
19/11/2007;BBIJ;ABNA
12/11/2007;CITI;NUPA
26/10/2007;BMRI;PDJT
22/10/2007;BMRI;BDIP
24/12/2007;PDSU;BNIN
22/11/2007;MGAB;DBSB
11/12/2007;BTAN;ATJS
08/11/2007;EKST;IBBK
20/11/2007;BBUK;NISP
12/11/2007;PINB;ANZB
05/11/2007;PINB;NUPA
16/11/2007;SCBL;CENA
06/11/2007;ATJS;LIPB
21/12/2007;BNIA;BDIN
19/12/2007;BICN;MCOR
19/11/2007;MASB;BBBA
11/12/2007;JSAB;BHAG
26/10/2007;HSBC;BNIN
04/12/2007;BBBA;BICN
11/10/2007;PDJG;BMRI
24/10/2007;PDIJ;BNIN
13/11/2007;AGSS;BMRI
27/12/2007;PDSU;BBBA
12/12/2007;ATJS;PDNT
05/10/2007;DEUT;BBAI
03/12/2007;BNIA;EKON
30/11/2007;BDIN;SITB
26/10/2007;NUPA;YUDB
04/12/2007;SITB;DEUT
18/12/2007;ARNK;BARC
24/10/2007;BNIN;BHAG
10/10/2007;EKON;BDIN
02/10/2007;BRIN;BBUK
26/10/2007;BMRI;BNIN
06/11/2007;PDWR;ATJS
01/10/2007;SCBL;BNIN
11/10/2007;BBUK;IBBK
17/12/2007;PDWR;BNIA
22/10/2007;CTCB;CENA
04/12/2007;ABNA;BBBA
19/12/2007;CENA;EKON
09/11/2007;EKON;BBAI
06/12/2007;CITI;DEUT
07/11/2007;PDJB;PDJT
22/11/2007;DBSB;DEUT
05/11/2007;DBSB;ABNA
06/11/2007;PDKT;CENA
17/12/2007;SCBL;CTCB
30/11/2007;NISP;EKON
05/12/2007;BBUK;AGTB
07/12/2007;CITI;MEDH
05/12/2007;CITI;IBBK
22/10/2007;PDSU;BNIA
28/11/2007;CENA;HNBN
22/10/2007;ABNA;CENA
10/12/2007;PDLP;CENA
21/12/2007;SCBL;CTCB
04/10/2007;NISP;ABNA
13/12/2007;CITI;PDJB
24/10/2007;ATJS;INDI
03/12/2007;BBAI;CENA
16/11/2007;BOTK;ABNA
08/11/2007;HSBC;BMRI
01/10/2007;PDYK;ATJS
14/12/2007;GNES;BMRI
07/12/2007;SDOB;BBUK
11/12/2007;CITI;MEGA
12/12/2007;BMRI;MUAB
16/11/2007;DBSB;ARTG
04/10/2007;BMRI;HAGA
21/12/2007;BHAG;BNIN
29/10/2007;HSBC;ANZB
27/11/2007;BBIJ;CICT
26/11/2007;IBBK;PINB
11/12/2007;CENA;MUAB
11/12/2007;BBIJ;BBBA
26/10/2007;PINB;BBBA
18/12/2007;BNIN;PDRI
14/12/2007;LIPB;BNIA
07/12/2007;AGTB;IBBK
10/10/2007;LIPB;BIDX
29/11/2007;BRIN;BDIN
06/12/2007;CENA;BTAN
16/11/2007;SUNI;BBBA
28/12/2007;YUDB;BMRI
05/12/2007;BRIN;LIPB
26/12/2007;MAYA;ABNA
19/11/2007;DEUT;BRIN
07/12/2007;HAGA;BHAG
18/12/2007;SCBL;BNIA
05/12/2007;ABNA;BBIJ
10/10/2007;BMRI;SYWS
01/11/2007;SCBL;BNIA
05/12/2007;IBBK;IBBK
24/10/2007;BBIJ;HAGA
27/11/2007;BDKI;BSMD
02/11/2007;ABAL;BTAN
13/12/2007;BTAN;BSSP
20/11/2007;RABO;ABNA
24/10/2007;BBIJ;NISP
13/12/2007;LIPB;CENA
01/10/2007;LIPB;ANZB
24/10/2007;ARTG;BDIN
02/11/2007;PDBK;BDKI
26/10/2007;PDSU;KSEB
04/12/2007;BBUK;BRIN
29/11/2007;PDAC;BNIN
02/11/2007;ATJS;HSBC
19/10/2007;BNIN;MCOR
17/10/2007;BTAN;BNIA
29/11/2007;NISP;DEUT
10/10/2007;BBUK;BMRI
05/10/2007;FUJI;BNIN
30/11/2007;BDIN;BMRI
05/11/2007;ANZB;CHAS
05/12/2007;SITB;SUNI
19/12/2007;BNPA;BBIJ
20/11/2007;PDYK;LIPB
03/10/2007;BNIN;MAYA
10/12/2007;PINB;BBUK
11/12/2007;PDNB;BRIN
18/12/2007;MCOR;IBBK
27/11/2007;BNIN;BBIJ
12/12/2007;BBIJ;ATJS
31/10/2007;WIKE;CITI
31/10/2007;CICT;BMRI
17/10/2007;BRIN;BBIJ
06/12/2007;HSBC;MUAB
19/11/2007;BCIA;BNIA
19/12/2007;BBIJ;HSBC
30/10/2007;SYBK;BMRI
28/12/2007;BDIN;CITI
04/12/2007;PINB;MEDH
18/12/2007;SYBT;MEGA
05/11/2007;BTAN;BIDX
26/12/2007;NISP;CENA
04/12/2007;BMRI;CITI
07/12/2007;BRIN;MUAB
03/12/2007;IBBK;BICN
15/11/2007;BNIN;PDJG
10/12/2007;BSMD;BMRI
22/11/2007;BDIP;DEUT
13/11/2007;ABNA;BNIN
29/10/2007;PDWU;BDIN
05/12/2007;BNIN;BBIJ
18/10/2007;BBBA;BMRI
02/11/2007;EKON;BNIN
26/10/2007;SUNI;BOTK
06/11/2007;HSBC;DEUT
30/10/2007;LIPB;BNIN
29/11/2007;TAPE;BNIA
07/11/2007;BDIN;LOMA
25/10/2007;BSDR;BBUK
25/10/2007;CTCB;PDWU
06/11/2007;BKKB;BBBA
11/10/2007;MEGA;CENA
07/12/2007;BNIN;HSBC
07/12/2007;PDRI;MEGA
24/12/2007;IBBK;EKON
14/12/2007;ABNA;ATJS
10/10/2007;BRIN;PDJM
16/11/2007;ABNA;BNIN
02/10/2007;OCBC;BBBA
28/12/2007;BSMD;BUTG
12/12/2007;EKON;CENA
08/10/2007;MCOR;BBBA
18/12/2007;BBUK;IBBK
01/11/2007;OCBC;IBBK
29/11/2007;BNIA;HSBC
06/11/2007;DEUT;ANZB
10/12/2007;NUPA;ATJS
11/10/2007;BOFA;CITI
14/12/2007;CENA;MAYO
12/11/2007;PDNB;BMRI
02/10/2007;BNIN;BMRI
22/11/2007;HSBC;BBUK
23/11/2007;ABNA;AWAN
18/10/2007;BNIA;BUMI
20/11/2007;BICN;CENA
13/12/2007;BRIN;PDJT
12/11/2007;MUAB;LIPB
07/11/2007;BBBA;PINB
23/11/2007;BDKI;LIPB
07/12/2007;BMRI;KSEB
22/11/2007;PDAC;BBIJ
19/12/2007;PDKB;BBUK
24/10/2007;SUNI;BBIJ
08/10/2007;CENA;PDJG
14/11/2007;ATJS;MAYA
05/10/2007;IBBK;BICN
29/10/2007;ABNA;CENA
17/10/2007;CENA;BBIJ
25/10/2007;BBUK;BMRI
29/11/2007;CICT;KOEX
21/11/2007;CENA;AWAN
04/10/2007;LMAN;BMRI
23/11/2007;SYNA;CENA
24/12/2007;BMRI;CENA
03/12/2007;BOTK;ABNA
18/12/2007;BTAN;CENA
11/10/2007;DEUT;BDIP
31/10/2007;BOFA;BMRI
17/10/2007;BDKI;BSMD
27/12/2007;LIPB;PMAS
03/10/2007;BSSP;BNIN
30/10/2007;BICN;SCBL
31/10/2007;INDI;BNIA
03/12/2007;ANZB;BRIN
14/11/2007;BPIA;CENA
31/10/2007;DBSB;BBUK
26/11/2007;CITI;DEUT
11/12/2007;IBBK;BPIA
06/11/2007;JSAB;BMRI
19/11/2007;BNIN;MEGA
05/10/2007;MEGA;BNIN
19/11/2007;BBIJ;LIPB
05/11/2007;NISP;BBUK
06/12/2007;BDIN;ABAL
03/12/2007;BNIN;PDML
29/10/2007;MASB;CENA
18/12/2007;DJAR;MEGA
24/10/2007;BRIN;BNIN
08/10/2007;PDIJ;ABAL
17/12/2007;BDIN;PDKB
14/11/2007;NISP;BEXI
06/12/2007;CENA;MGAB
05/11/2007;PDBK;BDKI
02/11/2007;BNIA;PDJT
17/12/2007;ABNA;BPIA
25/10/2007;SITB;BDIN
24/12/2007;BEXI;BMRI
27/12/2007;AWAN;CENA
28/11/2007;PINB;CITI
30/10/2007;CHAS;PDJB
21/12/2007;SCBL;EKON
05/10/2007;SCBL;PDJT
01/11/2007;BTAN;CENA
20/11/2007;BDIN;PINB
15/11/2007;BNIN;PDNB
04/12/2007;BMRI;BIDX
10/10/2007;BRIN;SCBL
31/10/2007;BBAI;BBBA
01/10/2007;SDOB;BBUK
13/11/2007;BNIN;MAYA
17/12/2007;CHAS;BRIN
25/10/2007;ABNA;BTAN
27/11/2007;ATJS;BNIA
08/10/2007;EKON;CITI
03/10/2007;HAGA;EKON
12/11/2007;BBIJ;HAIN
14/12/2007;ARTG;BNIA
17/10/2007;CENA;HSBC
22/10/2007;BMRI;BDIN
23/10/2007;BNIN;PDKB
04/12/2007;HNBN;INPB
03/12/2007;BNIA;ABNA
12/12/2007;CITI;LIPB
03/10/2007;PDSU;PINB
28/11/2007;BNIA;BTAN
06/11/2007;BRIN;PDSU
21/12/2007;EKST;BRIN
26/11/2007;LIPB;VICT
05/10/2007;EKON;SCBL
29/11/2007;BNIN;IBBK
15/11/2007;SCBL;BMRI
12/12/2007;CENA;CTCB
31/10/2007;BNIN;OCBC
09/11/2007;BOFA;AWAN
26/12/2007;DBSB;ABNA
09/10/2007;BSMD;BMRI
18/10/2007;BBIJ;SCBL
22/11/2007;CENA;ANTD
26/12/2007;HSBC;SUNI
28/12/2007;MEGA;BDIN
16/11/2007;LIPB;WIKE
26/10/2007;BMRI;PDKG
18/12/2007;CENA;MAYA
02/10/2007;CENA;IBBK
17/12/2007;BSDR;BDIN
07/12/2007;RABO;BDIN
14/12/2007;LIPB;JSAB
11/10/2007;ATJS;PDAC
12/12/2007;CTCB;BMRI
19/12/2007;CENA;EKON
21/12/2007;BRIN;PDSB
04/10/2007;PDKB;IBBK
04/12/2007;ATJS;BUTG
15/11/2007;BUST;SITB
24/12/2007;PDJG;BRIN
24/12/2007;IBBK;HVBK
12/12/2007;HSBC;CENA
10/12/2007;BICN;ARNK
01/10/2007;SYBK;BNIN
05/12/2007;MAYA;MASD
22/11/2007;BDIN;DBSB
09/10/2007;HAGA;BHAG
09/10/2007;BBBA;LIPB
14/11/2007;SUNI;BDIN
10/10/2007;BTAN;CTCB
19/12/2007;VICT;IBBK
06/11/2007;BDIN;PINB
28/12/2007;BNIN;PDRI
16/11/2007;BDIN;BNIN
29/11/2007;FUJI;LIPB
27/11/2007;BRIN;ROYB
10/10/2007;SCBL;LIPB
10/10/2007;CENA;BBUK
23/11/2007;CENA;HSBC
25/10/2007;BRIN;CENA
14/12/2007;BBBA;BNIN
27/12/2007;BMRI;SWBA
05/11/2007;IBBK;BBAI
12/12/2007;LIPB;MAYO
29/11/2007;SUNI;BBIJ
20/11/2007;ABAL;BMRI
12/12/2007;BDIN;PDYK
06/12/2007;BDIN;PINB
26/12/2007;BRIN;IBBK
31/10/2007;MEGA;MEDH
29/11/2007;BDIN;PMAS
05/12/2007;CHAS;IBBK
26/11/2007;HSBC;FUJI
12/12/2007;GNES;KSEB
24/10/2007;PDKT;CENA
14/11/2007;PDIJ;ATJS
31/10/2007;ABAL;RIPA
11/10/2007;ABNA;BDIN
15/11/2007;BBBA;BMRI
19/10/2007;CENA;LIPB
21/11/2007;BICN;BMRI
08/10/2007;PDBK;PDYK
10/10/2007;BNIN;SUNI
06/12/2007;IBBK;BCIA
09/10/2007;BBBA;IBBK
14/11/2007;HMOB;BMRI
17/10/2007;BBBA;GNES
25/10/2007;BDKI;PDSU
13/12/2007;PDSB;BTAN
06/12/2007;BNIA;BRIN
09/10/2007;JSAB;ATOS
04/10/2007;CENA;PDAC
04/10/2007;EKON;HAIN
05/12/2007;SWBA;CITI
09/10/2007;LIPB;MCOR
07/11/2007;AEIB;CENA
03/10/2007;ARNK;CENA
11/12/2007;PDJG;BSMD
22/10/2007;CENA;GNES
02/10/2007;BMRI;MAYO
23/11/2007;SITB;NISP
26/12/2007;CITI;BBIJ
10/12/2007;PDIJ;PDWU
24/10/2007;BBIJ;CENA
24/10/2007;CICT;AWAN
09/11/2007;BDIN;PDIJ
27/11/2007;HSBC;BBUK
04/12/2007;NISP;PINB
10/10/2007;MAYO;LIPB
30/10/2007;BNIN;BBUK
08/10/2007;IBBK;CHAS
30/11/2007;TAPE;PDJT
26/12/2007;BSSP;BNIN
19/12/2007;AWAN;BDIP
05/12/2007;BDIN;ABNA
14/11/2007;OCBC;LIPB
11/12/2007;CHAS;MCOR
30/11/2007;BBBA;SITB
12/11/2007;ROYB;MEEK
08/11/2007;LIPB;BTAN
04/10/2007;BNPA;BMRI
22/11/2007;PDYK;BBUK
28/12/2007;BRIN;PDKT
11/12/2007;BNIN;PDAC
31/10/2007;BSDR;MEGA
16/11/2007;BNIA;PDWR
27/12/2007;BRIN;SYWS
04/12/2007;BRIN;LIPB
23/11/2007;ARNK;BMRI
19/12/2007;BNIN;CTCB
12/12/2007;BDKI;BNIN
24/10/2007;PDJB;BRIN
13/11/2007;ABNA;BDIN
18/12/2007;BPIA;SCBL
12/11/2007;VICT;BNIA
06/11/2007;SCBL;HAGA
24/12/2007;PDML;ARTG
08/10/2007;NUPA;IBBK
13/11/2007;IBBK;BNPA
06/12/2007;BTAN;PDSB
08/10/2007;BRIN;PDJG
22/10/2007;IBBK;KOEX
29/11/2007;CHAS;CENA
24/10/2007;LIPB;MEGA
04/12/2007;BNIN;BBBA
05/11/2007;ABAL;BBUK
02/10/2007;BNIN;BICN
03/10/2007;VICT;BBBA
30/10/2007;BICN;BBIJ
27/12/2007;SDOB;BBUK
31/10/2007;NISP;ARTG
07/12/2007;BRIN;PDJB
19/12/2007;AEIB;BNIA
27/12/2007;BRIN;HAGA
26/12/2007;BDIN;DJAR
22/10/2007;SYNA;BNIA
09/11/2007;SYJB;BMRI
11/10/2007;HSBC;BBBA
03/12/2007;NISP;HAGA
28/12/2007;VICT;CENA
24/12/2007;BTAN;BBBA
23/11/2007;OCBC;BDIN
09/10/2007;PDAC;SYBR
05/12/2007;BDIN;MAYA
26/12/2007;HRDA;BIDX
15/11/2007;PDSU;CENA
15/11/2007;BBUK;CENA
05/10/2007;BDIN;CICT
17/12/2007;BNIA;CITI
12/11/2007;SYSU;BMRI
21/11/2007;BRIN;BSDR
13/11/2007;BICN;SUNI
14/11/2007;BBUK;CICT
01/10/2007;BBBA;BBUK
09/11/2007;LOMA;NISP
30/11/2007;SYJB;FAMA
17/12/2007;BMRI;BNIN
24/12/2007;SUNI;BBUK
27/11/2007;IBBK;DBSB
27/12/2007;PDIJ;IBBK
04/12/2007;BMRI;PDJM
02/10/2007;RABO;BDIN
17/12/2007;ABAL;PDNT
21/12/2007;SITB;BRIN
09/10/2007;BNPA;NISP
11/10/2007;IBBK;CITI
28/11/2007;SDOB;BBUK
29/11/2007;BRIN;PDJB
22/11/2007;GNES;ATJS
14/11/2007;ATOS;DBSB
05/10/2007;SCBL;BMRI
14/12/2007;LIPB;PDKB
14/12/2007;BMRI;BKKB
19/10/2007;CENA;DBSB
10/10/2007;EKON;BRIN
10/12/2007;NUPA;ARTG
18/12/2007;NISP;CENA
26/10/2007;HSBC;BDIN
08/11/2007;PDML;BDIN
19/10/2007;PDRI;PINB
09/10/2007;BOTK;BBBA
16/11/2007;LIPB;RABO
01/11/2007;MASD;CENA
13/11/2007;BBIJ;BNIN
24/10/2007;BMRI;PMAS
14/12/2007;SCBL;BKKB
12/11/2007;BNIA;CHAS
21/11/2007;PDBK;BMRI
03/10/2007;ABNA;SUNI
27/12/2007;PDKG;BDIN
04/10/2007;BDIN;SITB
05/12/2007;CICT;BBBA
26/10/2007;BMRI;PINB
05/12/2007;JSAB;SITB
25/10/2007;PDKB;BMRI
20/11/2007;PINB;IBBK
18/10/2007;PINB;ROYB
19/11/2007;ABNA;OCBC
09/11/2007;SCBL;BMRI
16/11/2007;BNIN;AGTB
03/12/2007;PDLP;BBBA
28/11/2007;BBIJ;ARNK
12/12/2007;CENA;CHAS
05/10/2007;ATJS;PDWR
09/10/2007;BRIN;AGTB
31/10/2007;BHAG;BICN
10/10/2007;MUAB;ATJS
02/11/2007;BARC;CENA
08/11/2007;PDSB;BNIN
10/12/2007;IBBK;MEDH
22/10/2007;JSAB;CENA
23/11/2007;HSBC;CHAS
02/10/2007;HSBC;BNIA
21/12/2007;LIPB;BBBA
29/10/2007;NISP;BBIJ
22/10/2007;BOTK;HSBC
24/12/2007;CHAS;ANZB
18/12/2007;LIPB;SCBL
17/12/2007;SYRI;BNIN
06/11/2007;NISP;MEGA
17/12/2007;BICN;ARNK
16/11/2007;INPB;BNIN
23/10/2007;BBUK;BBBA
21/12/2007;BDIN;MEGA
04/10/2007;BNPA;BNIA
15/11/2007;DBSB;BMRI
25/10/2007;ATJS;BUTG
01/11/2007;PINB;CITI
11/10/2007;EKON;BDIN
11/10/2007;INDI;CICT
02/10/2007;BMRI;MEDH
07/11/2007;PINB;BDIN
19/10/2007;LIPB;AWAN
25/10/2007;BNIN;CENA
17/12/2007;SWBA;MEGA
11/10/2007;BRIN;BSMD
17/10/2007;ATJS;PDSB
09/10/2007;ARTG;BNIA
29/11/2007;SUNI;RABO
28/12/2007;BMRI;PDAC
10/12/2007;LIPB;ANZB
21/11/2007;BRIN;MEDH
24/12/2007;BDIN;BOTK
09/11/2007;BDIN;BBUK
01/10/2007;CENA;CITI
12/12/2007;RABO;BUMI
20/11/2007;CENA;PDSU
15/11/2007;HSBC;CHAS
05/12/2007;CENA;DJAR
07/11/2007;CENA;BDIN
27/12/2007;CITI;SCBL
03/12/2007;TAPE;SCBL
24/10/2007;ABNA;HSBC
09/10/2007;CITI;LMAN
08/10/2007;PDBK;LIPB
21/12/2007;CENA;PDKS
05/10/2007;HSBC;HMOB
01/11/2007;SYAC;BRIN
11/10/2007;AWAN;SCBL
10/10/2007;MEGA;ROYB
12/11/2007;BNIA;DEUT
06/11/2007;BRIN;BEXI
27/11/2007;BTAN;BBIJ
09/10/2007;ARNK;DBSB
22/10/2007;PDJB;BRIN
18/10/2007;JSAB;BRIN
06/11/2007;BNIA;DEUT
21/12/2007;ARNK;HRDA
10/12/2007;BRIN;CITI
05/10/2007;JSAB;BBAI
06/12/2007;PINB;SITB
03/10/2007;BBUK;ARNK
24/10/2007;EKON;ARTG
16/11/2007;BMRI;PDIJ
02/11/2007;IBBK;PMAS
15/11/2007;HSBC;INPB
21/11/2007;MEDH;AWAN
30/11/2007;CTCB;BRIN
23/10/2007;NISP;BICN
04/12/2007;BDIN;CTCB
17/12/2007;BSMD;BDKI
22/11/2007;BRIN;PDRI
06/12/2007;SCBL;NISP
27/11/2007;AWAN;BNIA
19/11/2007;ABNA;BBAI
12/12/2007;LMAN;BNIN
27/12/2007;BNIA;BBIJ
19/11/2007;BMRI;HNBN
10/12/2007;SYBT;BUMI
20/11/2007;PDIJ;HSBC
07/12/2007;BOTK;BNIN
16/11/2007;SCBL;AEIB
17/10/2007;INPB;MEGA
11/12/2007;PINB;BNPA
24/12/2007;PDJT;BHAG
11/12/2007;OCBC;NISP
10/12/2007;BSMD;TAPE
12/11/2007;BNIN;CITI
04/12/2007;MEGA;NISP
24/10/2007;JSAB;PINB
29/10/2007;BNIN;BNIA
16/11/2007;BNPA;CHAS
25/10/2007;SCBL;JSAB
05/12/2007;HAIN;HSBC
09/10/2007;CITI;LIPB
05/11/2007;WIKE;HAGA
04/12/2007;IBBK;MEGA
22/10/2007;BRIN;CITI
09/10/2007;BICN;BBBA
04/10/2007;BSDR;SWAG
08/11/2007;BNIN;BRIN
21/12/2007;PDJB;BSMD
05/10/2007;RABO;BBIJ
08/10/2007;CENA;BSSP
26/12/2007;BMRI;CTCB
29/11/2007;BDKI;BMRI
23/10/2007;HAGA;BARC
18/12/2007;CITI;MEDH
13/11/2007;DJAR;MEGA
28/12/2007;PDWU;BDKI
06/12/2007;IDMO;PINB
08/10/2007;BBUK;BTAN
13/11/2007;BHAG;BBIJ
14/12/2007;HRDA;BNIN
07/11/2007;BMRI;EKON
17/12/2007;FAMA;LIPB
14/11/2007;CENA;CITI
11/10/2007;CITI;PINB
13/11/2007;BRIN;DJAR
04/10/2007;PDBK;BSSP
20/11/2007;CENA;PDJG
02/10/2007;ABAL;CENA
14/12/2007;BMRI;SITB
21/11/2007;BTAN;BMRI
19/11/2007;BBIJ;CENA
21/12/2007;ARNK;BMRI
03/12/2007;BMRI;SYBR
26/12/2007;BNIA;SYBT
31/10/2007;LIPB;MEGA
27/12/2007;BBBA;NISP
05/12/2007;NISP;MEGA
19/12/2007;BUMI;BDKI
10/10/2007;IBBK;SCBL
12/12/2007;BBAI;BNIA
05/11/2007;BNIN;DEUT
03/10/2007;MEGA;SCBL
05/10/2007;PDKB;MEGA
21/11/2007;BDIN;BICN
20/11/2007;NISP;BNIN
19/12/2007;PDSU;ATJS
20/11/2007;GNES;ATJS
11/12/2007;CENA;PDSU
24/10/2007;CTCB;HSBC
12/11/2007;EKON;IDMO
24/12/2007;BBBA;NISP
25/10/2007;BNIN;HAIN
14/12/2007;BDIN;BRIN
04/10/2007;BBUK;BDIN
18/12/2007;DEUT;CICT
23/10/2007;CENA;ABNA
18/12/2007;BRIN;ABAL
14/11/2007;BUMI;SCBL
18/12/2007;BNIN;PDWU
04/10/2007;IBBK;LIPB
06/11/2007;ROYB;CHAS
22/11/2007;EKON;SCBL
18/10/2007;BBBA;PMAS
22/11/2007;BBIJ;CNBA
01/10/2007;PDNT;CENA
26/10/2007;WIKE;BICN
06/11/2007;BBUK;BNIN
19/11/2007;ABAL;SIHB
17/10/2007;BSSP;CENA
10/10/2007;YUDB;JSAB
08/10/2007;CICT;BBBA
07/11/2007;GNES;LIPB
07/12/2007;BNPA;SUNI
29/11/2007;SITB;BNIA
23/10/2007;CITI;CHAS
06/11/2007;SCBL;AWAN
13/12/2007;EKON;RABO
26/11/2007;BSSP;BRIN
16/11/2007;LOMA;LIPB
04/10/2007;PDSB;BDIN
28/11/2007;PDKB;BNIN
12/12/2007;BNIN;BOTK
05/11/2007;BMRI;BSSP
10/12/2007;BDIN;MEEK
17/10/2007;BDIN;BUMI
27/11/2007;HSBC;BBIJ
23/11/2007;BSDR;CENA
02/11/2007;BBBA;DEUT
17/12/2007;PDJM;CENA
04/10/2007;MCOR;BNIA
15/11/2007;RABO;SWBA
17/12/2007;BMRI;CENA
29/11/2007;BICN;IBBK
04/10/2007;PINB;DBSB
23/11/2007;BRIN;CNBA
27/12/2007;BTAN;CENA
30/10/2007;MEDH;HSBC
02/10/2007;BRIN;MGAB
30/10/2007;BMRI;PDSB
03/10/2007;BNIA;CITI
10/10/2007;NISP;MEGA
27/12/2007;HSBC;FUJI
09/10/2007;BOTK;PDJG
23/10/2007;NISP;BNIN
11/10/2007;LIPB;IBBK
15/11/2007;DEUT;LIPB
12/12/2007;BNIN;PDWR
23/11/2007;PDJT;PDJG
14/12/2007;CITI;BBIJ
01/11/2007;BNIN;CITI
01/10/2007;BBUK;CNBA
30/10/2007;CENA;HAGA
18/12/2007;BNIN;PDJG
14/12/2007;SYHS;HSBC
11/12/2007;PDKB;BRIN
29/11/2007;BMRI;KOEX
07/12/2007;BNIA;SCBL
02/10/2007;ROYB;BNIN
07/12/2007;HAGA;MAYO
09/10/2007;BOTK;BDIN
16/11/2007;BOTK;IBBK
27/12/2007;RABO;BBIJ
07/12/2007;BMRI;BBBA
27/11/2007;LIPB;DEUT
12/12/2007;BMRI;MEGA
19/12/2007;PMAS;HSBC
